«БИРИМДИК»,«МЕКЕНЧИЛ»,«ЫЙМАН НУРУ»,«МЕКЕНИМ КЫРГЫЗСТАН»,«РЕФОРМА» партиясы,«АТА МЕКЕН» саясий социалисттик партиясы,«ЗАМАНДАШ»,«БҮТҮН КЫРГЫЗСТАН» саясий партиясы,СОЦИАЛ-ДЕМОКРАТТАР,«МЕКЕН ЫНТЫМАГЫ»,«АФГАНИСТАН СОГУШУНУН АРДАГЕРЛЕРИ ЖАНА УШУЛ СЫЯКТУУ КАГЫШУУЛАРГА КАТЫШКАНДАРДЫН САЯСИЙ ПАРТИЯСЫ»,«ОРДО»,«БИР БОЛ»,РЕСПУБЛИКА,«КЫРГЫЗСТАН»,«ЧОҢ КАЗАТ»,БААРЫНА КАРШЫ,total,form2_percent,level_one
59.0,83.0,7.0,39.0,1.9999999999999998,20.000000000000004,9.0,166.0,0.0,1.0000000000000002,3.0,1.9999999999999998,6.0,0.0,39.0,1.0000000000000002,3.0,440.0,2.5,ДЖАЛАЛ-АБАДСКАЯ ОБЛАСТЬ
33.0,23.000000000000004,58.00000000000001,228.0,6.000000000000001,17.0,26.999999999999996,103.99999999999999,3.0,3.0,0.0,0.0,18.0,11.0,86.00000000000001,9.999999999999998,11.0,638.0,1.3888888888888888,НАРЫНСКАЯ ОБЛАСТЬ
49.00000000000001,13.0,19.0,5.0,1.0,7.0,21.0,2.0,2.0,1.0,0.0,0.0,3.0,15.0,16.0,4.0,2.0,160.0,5.357142857142857,НАРЫНСКАЯ ОБЛАСТЬ
119.00000000000001,64.0,24.0,97.0,1.0,16.999999999999996,97.0,9.000000000000002,2.0,16.0,0.0,0.0,11.999999999999998,32.0,97.0,35.0,7.000000000000001,629.0,0.944206008583691,НАРЫНСКАЯ ОБЛАСТЬ
13.0,12.0,11.0,263.0,3.0,9.000000000000002,30.0,6.0,4.000000000000001,0.0,0.0,0.0,0.0,16.000000000000004,64.00000000000001,6.0,8.000000000000002,445.0,1.6709511568123392,НАРЫНСКАЯ ОБЛАСТЬ
118.0,31.000000000000004,36.00000000000001,132.0,5.000000000000001,10.000000000000002,111.00000000000001,7.999999999999999,5.000000000000001,1.0,0.0,1.0,0.0,25.0,209.0,11.0,6.999999999999999,710.0,6.006240249609984,НАРЫНСКАЯ ОБЛАСТЬ
45.0,11.000000000000002,3.0000000000000004,40.99999999999999,0.0,6.0,27.99999999999999,1.0,0.0,2.0,0.0,1.0,3.0000000000000004,13.999999999999995,28.999999999999996,4.0,2.0,190.0,1.910828025477707,НАРЫНСКАЯ ОБЛАСТЬ
11.000000000000002,6.0,2.0,66.00000000000001,1.0,7.000000000000001,35.00000000000001,5.0,3.0,0.0,0.0,0.0,0.0,14.000000000000002,16.0,3.0,0.0,169.0,1.3114754098360655,НАРЫНСКАЯ ОБЛАСТЬ
156.0,50.00000000000001,17.0,85.0,0.0,21.0,37.99999999999999,6.0,10.0,1.0000000000000002,0.0,0.0,0.0,30.0,15.000000000000002,6.0,6.0,441.0,4.375804375804376,НАРЫНСКАЯ ОБЛАСТЬ
66.0,18.0,28.000000000000004,89.0,1.0,19.0,56.0,8.0,10.0,7.0,0.0,0.0,2.0,119.0,43.0,27.0,7.0,500.0,0.6433823529411764,НАРЫНСКАЯ ОБЛАСТЬ
128.0,57.0,53.0,128.99999999999997,6.999999999999999,37.99999999999999,110.0,27.999999999999996,13.0,11.999999999999998,0.0,4.0,8.0,77.99999999999999,75.00000000000001,26.0,17.0,783.0,2.746268656716418,НАРЫНСКАЯ ОБЛАСТЬ
111.99999999999999,60.0,46.99999999999999,128.0,11.000000000000002,35.00000000000001,115.99999999999996,21.0,12.0,15.0,1.0,2.0,7.0,61.0,93.0,46.99999999999999,17.999999999999996,786.0,0.4733727810650888,НАРЫНСКАЯ ОБЛАСТЬ
88.0,44.99999999999999,28.0,110.0,9.0,17.999999999999996,69.99999999999999,7.0,11.0,4.999999999999999,1.0,1.0,9.0,153.00000000000003,35.99999999999999,23.000000000000004,9.0,623.0,1.4321819713563606,НАРЫНСКАЯ ОБЛАСТЬ
48.0,11.0,14.000000000000002,73.0,2.0,20.0,19.0,3.0,0.0,1.0,0.0,0.0,6.0,31.0,3.0,10.0,9.0,250.0,2.2267206477732793,НАРЫНСКАЯ ОБЛАСТЬ
51.99999999999999,5.000000000000001,6.0,36.99999999999999,0.0,7.999999999999999,22.0,5.000000000000001,2.0,1.0,0.0,1.0,7.999999999999999,19.000000000000004,21.0,3.9999999999999996,10.000000000000002,201.0,3.825136612021858,НАРЫНСКАЯ ОБЛАСТЬ
73.0,5.000000000000001,26.000000000000004,37.00000000000001,0.0,8.999999999999998,32.0,4.000000000000001,3.0,2.0000000000000004,0.0,1.0000000000000002,5.000000000000001,12.000000000000002,53.0,4.000000000000001,4.000000000000001,270.0,0.7889546351084813,НАРЫНСКАЯ ОБЛАСТЬ
45.00000000000001,9.0,44.0,145.99999999999997,0.0,23.999999999999996,76.99999999999999,6.0,5.000000000000001,1.0000000000000002,0.0,0.0,7.0,10.000000000000002,79.0,7.999999999999999,4.0,465.0,2.699055330634278,НАРЫНСКАЯ ОБЛАСТЬ
79.99999999999999,28.0,38.99999999999999,42.0,0.0,17.999999999999996,198.00000000000003,4.999999999999999,0.0,1.0,0.0,0.0,4.999999999999999,19.999999999999996,108.00000000000004,13.000000000000005,3.0,560.0,1.8627450980392157,НАРЫНСКАЯ ОБЛАСТЬ
29.999999999999996,14.999999999999998,40.0,34.99999999999999,1.9999999999999993,29.000000000000004,398.0,2.9999999999999996,1.9999999999999993,4.0,4.0,0.0,1.0,47.00000000000001,14.0,2.9999999999999996,7.0,634.0,0.5604483586869495,НАРЫНСКАЯ ОБЛАСТЬ
123.00000000000001,66.0,40.99999999999999,172.0,2.0000000000000004,47.0,73.0,13.0,5.000000000000001,6.0,1.0000000000000002,2.0000000000000004,13.0,34.0,290.99999999999994,11.0,8.0,908.0,0.9866511897852582,НАРЫНСКАЯ ОБЛАСТЬ
47.99999999999999,37.0,17.0,69.0,3.0,22.999999999999996,37.0,1.0,9.999999999999998,2.0,1.0,1.0,15.0,39.99999999999999,64.0,9.999999999999998,2.0,380.0,1.3024602026049203,НАРЫНСКАЯ ОБЛАСТЬ
24.999999999999996,15.999999999999998,52.99999999999999,162.99999999999997,3.0,12.999999999999998,41.0,106.00000000000001,3.0,8.0,0.0,0.0,31.999999999999996,10.000000000000002,77.99999999999999,9.0,7.0,567.0,0.9505703422053232,НАРЫНСКАЯ ОБЛАСТЬ
30.0,51.0,29.0,142.99999999999997,12.0,76.0,65.00000000000001,12.0,10.999999999999998,13.000000000000002,0.0,7.0,36.00000000000001,31.000000000000004,125.00000000000004,30.0,12.0,683.0,4.847277556440903,НАРЫНСКАЯ ОБЛАСТЬ
31.999999999999996,37.0,36.0,74.99999999999999,2.0,42.00000000000001,43.0,19.000000000000004,13.0,0.9999999999999999,3.0,0.0,48.99999999999999,46.0,117.0,56.0,22.000000000000004,593.0,7.210300429184549,НАРЫНСКАЯ ОБЛАСТЬ
15.000000000000002,9.0,20.0,139.99999999999997,4.999999999999999,34.99999999999999,34.0,12.0,9.0,6.0,0.0,0.0,68.99999999999999,31.000000000000004,129.99999999999997,13.0,4.999999999999999,533.0,16.459977452085685,НАРЫНСКАЯ ОБЛАСТЬ
24.0,25.0,41.0,85.0,13.000000000000002,59.00000000000002,100.0,30.999999999999996,22.999999999999996,2.0,0.0,3.0,24.0,44.0,105.0,36.99999999999999,22.999999999999996,639.0,2.865540044085231,НАРЫНСКАЯ ОБЛАСТЬ
9.0,29.999999999999996,46.0,127.99999999999999,9.0,47.0,56.0,11.000000000000002,7.0,3.0,0.0,0.0,12.000000000000002,17.000000000000004,102.00000000000001,29.999999999999996,19.999999999999996,527.0,6.199186991869919,НАРЫНСКАЯ ОБЛАСТЬ
23.0,49.0,45.99999999999999,45.99999999999999,6.0,117.0,96.00000000000001,23.0,16.999999999999996,1.0,1.0,4.0,67.99999999999999,55.00000000000001,162.0,72.0,25.0,811.0,1.0931806350858928,НАРЫНСКАЯ ОБЛАСТЬ
4.999999999999999,28.999999999999996,51.0,68.99999999999999,4.999999999999999,89.00000000000001,74.99999999999999,12.0,6.999999999999999,3.0000000000000004,0.0,0.0,8.0,17.000000000000004,297.0,25.000000000000004,30.0,722.0,1.121372031662269,НАРЫНСКАЯ ОБЛАСТЬ
98.99999999999999,23.00000000000001,40.0,22.0,5.0,50.0,53.00000000000001,14.0,3.0000000000000004,3.0000000000000004,0.0,0.9999999999999999,7.999999999999999,3.0000000000000004,102.0,34.0,11.0,471.0,4.180418041804181,НАРЫНСКАЯ ОБЛАСТЬ
84.00000000000001,15.0,38.99999999999999,99.0,4.0,106.0,154.00000000000003,12.000000000000002,8.0,5.0,0.0,0.0,12.000000000000002,17.999999999999996,44.0,10.000000000000002,12.000000000000002,622.0,1.9315188762071993,НАРЫНСКАЯ ОБЛАСТЬ
49.0,10.0,76.00000000000001,52.0,1.9999999999999998,76.00000000000001,176.0,19.999999999999996,1.9999999999999998,1.0,0.0,0.0,7.0,57.0,52.0,13.0,2.9999999999999996,596.0,1.5539305301645339,НАРЫНСКАЯ ОБЛАСТЬ
130.0,13.0,37.0,36.00000000000001,0.0,60.00000000000001,32.0,0.0,0.0,1.0,0.0,0.0,9.000000000000002,10.000000000000002,27.0,5.000000000000001,3.0,363.0,9.057301293900185,НАРЫНСКАЯ ОБЛАСТЬ
19.000000000000004,15.0,58.00000000000001,63.00000000000001,29.000000000000004,61.99999999999999,237.0,11.0,8.999999999999998,0.9999999999999999,0.0,0.9999999999999999,11.0,377.99999999999994,68.00000000000001,21.0,13.0,996.0,2.880184331797235,НАРЫНСКАЯ ОБЛАСТЬ
18.000000000000004,12.999999999999998,32.0,116.0,4.0,22.000000000000004,63.0,9.0,2.0,4.0,1.0,0.0,37.00000000000001,117.0,106.0,11.000000000000002,9.0,564.0,2.0771513353115725,НАРЫНСКАЯ ОБЛАСТЬ
8.0,70.0,56.0,121.00000000000001,3.0,43.0,51.0,24.0,6.999999999999999,3.0,2.0,0.0,13.999999999999998,39.00000000000001,237.0,11.000000000000002,18.0,707.0,2.815768302493966,НАРЫНСКАЯ ОБЛАСТЬ
33.99999999999999,23.0,7.999999999999999,56.99999999999999,0.0,25.000000000000004,23.0,4.0,1.0,3.0,0.0,0.0,9.999999999999998,45.0,47.0,9.0,7.999999999999999,297.0,2.127659574468085,НАРЫНСКАЯ ОБЛАСТЬ
88.0,22.0,10.0,58.0,1.0000000000000002,32.00000000000001,30.999999999999996,9.0,0.0,5.999999999999999,0.0,0.0,5.0,5.0,41.0,9.0,15.0,332.0,4.849498327759197,НАРЫНСКАЯ ОБЛАСТЬ
24.0,37.99999999999999,37.0,49.99999999999999,3.0,94.99999999999999,93.99999999999999,12.0,2.0000000000000004,0.0,0.0,0.0,7.0,37.99999999999999,54.00000000000001,15.0,7.0,476.0,3.5107587768969424,НАРЫНСКАЯ ОБЛАСТЬ
37.00000000000001,0.9999999999999999,9.999999999999998,48.99999999999999,0.0,14.999999999999998,77.00000000000001,1.9999999999999998,0.0,0.0,0.0,0.0,3.0,8.0,61.99999999999999,0.0,3.9999999999999996,268.0,6.666666666666667,НАРЫНСКАЯ ОБЛАСТЬ
206.00000000000003,36.0,47.0,36.0,7.0,62.00000000000001,241.00000000000003,7.0,2.9999999999999996,6.0,0.0,1.0,73.0,231.00000000000003,193.00000000000003,27.0,10.0,1186.0,3.054989816700611,НАРЫНСКАЯ ОБЛАСТЬ
17.999999999999996,7.0,22.0,33.0,2.0,35.0,267.00000000000006,8.999999999999998,1.0,55.0,1.0,0.0,14.0,83.0,89.00000000000001,9.999999999999998,19.999999999999996,666.0,2.450980392156863,НАРЫНСКАЯ ОБЛАСТЬ
9.0,13.0,55.99999999999999,140.00000000000003,0.0,16.0,58.00000000000001,11.0,0.0,16.0,0.0,0.9999999999999999,18.999999999999996,35.00000000000001,67.99999999999999,8.0,26.0,476.0,4.750869061413673,НАРЫНСКАЯ ОБЛАСТЬ
0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.88888888888889,НАРЫНСКАЯ ОБЛАСТЬ
8.0,4.0,17.999999999999996,35.99999999999999,1.0,13.0,16.0,5.0,3.0,4.0,0.0,0.0,7.0,3.0,140.0,2.0,4.0,264.0,3.655913978494624,НАРЫНСКАЯ ОБЛАСТЬ
13.999999999999998,37.0,76.99999999999999,105.0,7.0,70.00000000000001,67.0,10.000000000000002,5.000000000000001,1.0,0.0,0.0,19.0,36.0,220.0,25.0,20.999999999999996,714.0,1.7733230531996915,НАРЫНСКАЯ ОБЛАСТЬ
21.999999999999996,49.99999999999999,57.99999999999999,71.00000000000001,3.0,42.0,49.99999999999999,10.999999999999998,6.0,6.0,0.0,0.0,18.0,63.0,204.0,23.0,15.0,642.0,1.7761989342806392,НАРЫНСКАЯ ОБЛАСТЬ
18.000000000000004,18.000000000000004,101.0,34.99999999999999,1.0,41.99999999999999,272.00000000000006,8.999999999999998,1.0,1.0,0.0,0.0,8.0,62.99999999999999,40.00000000000001,17.000000000000004,5.0,631.0,3.44149459193707,НАРЫНСКАЯ ОБЛАСТЬ
126.0,22.0,36.0,130.0,3.9999999999999987,17.0,26.000000000000004,5.999999999999999,2.9999999999999996,1.0,0.0,1.0,9.0,30.999999999999996,157.00000000000003,11.0,3.9999999999999987,584.0,3.397212543554007,НАРЫНСКАЯ ОБЛАСТЬ
15.0,4.000000000000001,1.0000000000000002,29.0,1.0000000000000002,2.0000000000000004,82.0,1.0000000000000002,2.0000000000000004,0.0,0.0,0.0,6.000000000000001,11.000000000000002,10.0,2.0000000000000004,1.0000000000000002,167.0,2.941176470588235,НАРЫНСКАЯ ОБЛАСТЬ
109.99999999999999,14.000000000000002,46.0,147.99999999999997,6.0,74.00000000000001,0.9999999999999999,12.999999999999998,10.999999999999998,7.000000000000001,0.0,3.9999999999999996,228.99999999999997,27.0,48.0,18.0,9.0,765.0,0.7189542483660131,НАРЫНСКАЯ ОБЛАСТЬ
93.0,1.9999999999999998,15.0,156.0,0.9999999999999999,68.99999999999999,0.0,3.0,4.0,0.0,0.0,0.0,86.00000000000001,3.0,32.0,5.0,0.0,469.0,0.9876543209876543,НАРЫНСКАЯ ОБЛАСТЬ
114.0,12.0,24.0,106.0,1.0000000000000002,26.0,5.0,0.0,3.0,0.0,0.0,2.0000000000000004,69.0,10.0,56.0,7.0,6.0,441.0,1.8944519621109608,НАРЫНСКАЯ ОБЛАСТЬ
29.0,11.0,32.0,118.0,1.0000000000000002,16.0,33.99999999999999,8.999999999999996,5.999999999999999,25.0,0.0,1.0000000000000002,5.999999999999999,23.999999999999996,78.0,16.999999999999996,5.999999999999999,413.0,1.2113055181695829,НАРЫНСКАЯ ОБЛАСТЬ
67.00000000000001,8.0,28.000000000000004,251.0,3.0,9.999999999999998,3.0,4.0,6.0,0.0,0.0,0.0,4.999999999999999,57.0,111.99999999999999,8.0,1.0,563.0,4.133064516129032,НАРЫНСКАЯ ОБЛАСТЬ
15.0,1.9999999999999998,13.0,54.99999999999999,3.0,3.9999999999999987,7.0,1.9999999999999998,0.0,0.0,0.0,0.0,5.0,26.0,45.0,3.0,0.9999999999999999,181.0,3.642384105960265,НАРЫНСКАЯ ОБЛАСТЬ
80.00000000000003,4.0,64.0,150.00000000000003,2.0,49.0,18.000000000000004,9.000000000000002,6.999999999999999,1.0,1.0,6.999999999999999,16.0,24.0,119.0,16.999999999999996,4.0,572.0,0.18796992481203006,НАРЫНСКАЯ ОБЛАСТЬ
51.0,15.999999999999998,52.0,235.00000000000003,0.0,17.000000000000004,2.0,14.999999999999998,9.999999999999998,4.0,1.0,1.0,9.999999999999998,52.0,176.99999999999997,27.999999999999996,11.0,682.0,0.5079365079365079,НАРЫНСКАЯ ОБЛАСТЬ
117.0,16.000000000000004,57.0,218.0,8.999999999999998,26.0,0.0,8.999999999999998,7.0,6.0,1.0,0.0,5.0,16.999999999999996,192.0,27.0,8.999999999999998,716.0,0.8012820512820512,НАРЫНСКАЯ ОБЛАСТЬ
139.99999999999997,16.0,43.00000000000001,255.00000000000003,8.0,20.000000000000004,1.0,1.0,13.0,1.0,0.0,1.0,3.0000000000000004,13.0,170.0,11.0,7.0,703.0,1.4925373134328357,НАРЫНСКАЯ ОБЛАСТЬ
185.99999999999997,22.0,46.0,135.0,6.0,34.00000000000001,4.0,13.000000000000002,18.0,1.0,2.0,6.0,9.0,20.0,143.00000000000003,29.0,27.0,701.0,2.496532593619972,НАРЫНСКАЯ ОБЛАСТЬ
263.0,26.000000000000004,35.99999999999999,165.0,8.000000000000002,26.000000000000004,3.0,3.0,23.0,1.9999999999999998,1.0000000000000002,1.0000000000000002,11.0,23.0,135.0,27.999999999999996,11.999999999999998,766.0,3.5856573705179287,НАРЫНСКАЯ ОБЛАСТЬ
194.0,27.0,37.00000000000001,173.0,7.0,30.000000000000004,1.9999999999999998,15.000000000000002,15.999999999999998,1.9999999999999998,0.0,1.9999999999999998,12.0,33.0,132.0,33.99999999999999,18.000000000000004,734.0,11.077844311377245,НАРЫНСКАЯ ОБЛАСТЬ
134.0,8.0,20.0,89.0,4.0,13.999999999999998,1.0,8.0,22.00000000000001,2.0,0.0,1.0,4.999999999999999,18.000000000000004,171.0,30.00000000000001,18.000000000000004,545.0,3.0168589174800355,НАРЫНСКАЯ ОБЛАСТЬ
91.0,10.000000000000002,18.0,43.0,0.0,16.0,1.0,2.9999999999999996,2.9999999999999996,0.0,0.0,0.0,5.000000000000001,9.0,39.0,5.999999999999999,9.0,253.0,1.9823788546255507,НАРЫНСКАЯ ОБЛАСТЬ
139.99999999999997,11.0,51.0,150.99999999999997,3.0000000000000004,38.99999999999999,2.0,7.0,11.999999999999998,4.0,1.0,1.0,13.0,50.0,127.0,21.0,13.999999999999995,647.0,0.16501650165016502,НАРЫНСКАЯ ОБЛАСТЬ
129.00000000000003,41.99999999999999,58.0,149.99999999999997,2.0,36.0,2.0,18.0,19.0,3.0000000000000004,0.0,1.0,15.0,48.0,161.00000000000003,13.999999999999998,16.0,714.0,1.5105740181268883,НАРЫНСКАЯ ОБЛАСТЬ
12.999999999999998,1.0000000000000002,4.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,19.999999999999996,1.0000000000000002,0.0,86.0,2.112676056338028,НАРЫНСКАЯ ОБЛАСТЬ
7.999999999999999,7.999999999999999,3.0,17.000000000000004,0.0,0.9999999999999999,0.0,3.0,0.9999999999999999,0.0,0.0,0.0,7.999999999999999,9.999999999999998,65.99999999999999,0.9999999999999999,0.9999999999999999,127.0,20.37037037037037,НАРЫНСКАЯ ОБЛАСТЬ
88.00000000000001,10.000000000000004,26.99999999999999,107.99999999999996,0.9999999999999999,41.0,3.0,0.9999999999999999,2.0000000000000004,0.0,0.0,0.9999999999999999,10.000000000000004,20.000000000000007,125.99999999999999,10.000000000000004,6.999999999999999,455.0,3.5279805352798053,НАРЫНСКАЯ ОБЛАСТЬ
40.00000000000001,2.0,13.0,81.0,1.0000000000000002,4.000000000000001,0.0,2.0,11.999999999999998,5.000000000000001,0.0,0.0,4.000000000000001,40.99999999999999,57.0,11.999999999999998,8.999999999999998,283.0,1.3595166163141994,НАРЫНСКАЯ ОБЛАСТЬ
71.0,8.0,24.000000000000004,69.00000000000001,1.0,11.000000000000002,7.000000000000001,3.0000000000000004,10.0,5.0,0.0,1.0,11.000000000000002,56.00000000000001,107.00000000000001,16.0,10.0,410.0,2.0964360587002098,НАРЫНСКАЯ ОБЛАСТЬ
32.99999999999999,6.0,6.0,31.0,1.0000000000000002,1.0000000000000002,3.0,1.9999999999999998,4.000000000000001,3.0,0.0,1.0000000000000002,6.999999999999997,22.000000000000004,175.0,4.000000000000001,6.0,305.0,1.74496644295302,НАРЫНСКАЯ ОБЛАСТЬ
53.0,8.0,31.0,136.00000000000003,2.0,6.0,0.0,7.0,14.0,2.0,2.0,1.0,8.0,11.0,195.99999999999997,8.0,6.0,491.0,0.4975124378109453,НАРЫНСКАЯ ОБЛАСТЬ
79.00000000000001,27.999999999999996,31.000000000000004,43.0,2.0000000000000004,18.999999999999996,21.0,13.0,99.0,8.000000000000002,2.0000000000000004,9.999999999999998,4.000000000000001,39.99999999999999,13.0,31.000000000000004,19.999999999999996,463.0,0.8639308855291578,НАРЫНСКАЯ ОБЛАСТЬ
80.00000000000001,26.0,44.0,63.00000000000001,3.0000000000000004,14.0,49.99999999999999,13.0,36.0,6.000000000000001,0.0,0.0,9.0,42.0,18.999999999999996,30.000000000000004,14.999999999999998,450.0,0.5506607929515419,НАРЫНСКАЯ ОБЛАСТЬ
132.00000000000003,57.0,47.99999999999999,21.0,5.0,39.0,103.0,12.0,249.00000000000003,7.0,0.0,4.000000000000001,5.0,28.0,30.0,51.00000000000001,24.0,815.0,1.2244897959183674,НАРЫНСКАЯ ОБЛАСТЬ
31.99999999999999,83.0,60.0,33.99999999999999,9.999999999999998,35.00000000000001,15.0,13.0,129.0,2.0,11.000000000000002,3.9999999999999996,4.999999999999999,33.99999999999999,28.0,79.00000000000001,19.999999999999996,594.0,2.08078335373317,НАРЫНСКАЯ ОБЛАСТЬ
43.99999999999999,64.0,45.00000000000001,54.0,20.000000000000004,41.0,13.0,23.0,205.99999999999997,6.0,12.0,4.0,7.0,28.999999999999996,10.000000000000002,68.0,28.999999999999996,675.0,2.613480055020633,НАРЫНСКАЯ ОБЛАСТЬ
89.0,42.00000000000001,43.0,59.0,33.00000000000001,41.0,11.0,14.0,157.99999999999997,13.0,9.000000000000002,0.0,3.0,29.999999999999996,18.000000000000004,63.00000000000001,29.999999999999996,656.0,4.939106901217862,НАРЫНСКАЯ ОБЛАСТЬ
63.0,32.0,33.99999999999999,55.00000000000001,8.0,16.0,9.999999999999998,9.000000000000002,61.0,0.0,3.0,4.0,6.0,24.0,14.0,26.00000000000001,31.000000000000004,396.0,2.5799793601651184,НАРЫНСКАЯ ОБЛАСТЬ
85.99999999999999,19.999999999999996,42.0,50.0,8.0,21.0,16.999999999999996,8.0,101.00000000000001,1.0,4.999999999999999,1.0,6.999999999999997,36.00000000000001,27.0,48.00000000000001,24.000000000000004,502.0,10.182119205298013,НАРЫНСКАЯ ОБЛАСТЬ
144.00000000000003,35.00000000000001,45.99999999999999,67.0,21.0,40.0,15.000000000000002,49.00000000000001,178.99999999999997,11.999999999999998,11.999999999999998,2.9999999999999996,6.999999999999999,51.0,37.99999999999999,95.00000000000001,29.0,843.0,8.338296605122096,НАРЫНСКАЯ ОБЛАСТЬ
101.00000000000001,28.0,33.99999999999999,16.999999999999996,6.0,31.999999999999996,16.0,71.00000000000001,120.00000000000001,5.0,3.0,1.0,8.999999999999998,64.99999999999999,151.00000000000003,46.00000000000001,28.0,733.0,1.7948717948717947,НАРЫНСКАЯ ОБЛАСТЬ
235.0,43.0,40.0,44.00000000000001,7.0,28.0,22.0,14.0,104.0,0.0,11.0,34.00000000000001,7.0,33.0,34.00000000000001,23.0,30.000000000000004,709.0,19.84240687679083,НАРЫНСКАЯ ОБЛАСТЬ
77.0,19.000000000000004,19.999999999999996,24.0,1.0,16.999999999999996,12.0,7.0,25.000000000000004,2.0,3.0,3.0,4.0,10.000000000000002,96.99999999999999,19.000000000000004,16.0,356.0,1.8995929443690638,НАРЫНСКАЯ ОБЛАСТЬ
175.0,34.99999999999999,53.0,32.00000000000001,4.999999999999999,34.99999999999999,29.99999999999999,28.00000000000001,102.0,4.000000000000001,19.000000000000004,2.0000000000000004,2.0000000000000004,52.0,30.999999999999996,42.0,23.0,670.0,1.0309278350515463,НАРЫНСКАЯ ОБЛАСТЬ
34.00000000000001,18.000000000000004,18.000000000000004,11.0,0.0,14.0,35.00000000000001,9.000000000000002,9.000000000000002,0.0,0.0,0.0,6.0,7.0,55.0,2.0,12.0,230.0,0.975609756097561,НАРЫНСКАЯ ОБЛАСТЬ
286.00000000000006,17.0,11.000000000000002,3.0,3.0,32.0,3.0,1.0,6.0,2.0,0.0,0.0,1.0,6.0,2.0,11.000000000000002,5.0,389.0,2.6392961876832843,НАРЫНСКАЯ ОБЛАСТЬ
590.0000000000001,25.0,34.00000000000001,28.0,5.000000000000001,48.99999999999998,16.000000000000004,13.0,16.000000000000004,0.0,2.0000000000000004,4.000000000000001,5.000000000000001,7.0,7.999999999999999,12.0,9.000000000000002,823.0,1.256281407035176,НАРЫНСКАЯ ОБЛАСТЬ
167.0,42.0,26.000000000000004,26.000000000000004,1.0,36.99999999999999,4.0,0.0,12.000000000000002,2.0,1.0,0.0,14.000000000000002,10.0,40.0,12.000000000000002,16.0,410.0,0.2638522427440633,НАРЫНСКАЯ ОБЛАСТЬ
353.0,8.999999999999998,22.999999999999996,8.999999999999998,2.0000000000000004,18.999999999999996,0.0,4.0,8.000000000000002,3.0,0.0,0.0,6.0,16.0,6.0,11.0,4.0,473.0,1.1680143755615455,НАРЫНСКАЯ ОБЛАСТЬ
181.00000000000003,83.99999999999999,62.0,80.00000000000001,4.0,44.0,14.0,32.0,40.00000000000001,3.0000000000000004,1.0,8.0,16.0,31.0,14.0,65.00000000000003,24.000000000000004,703.0,0.6258692628650904,НАРЫНСКАЯ ОБЛАСТЬ
158.0,98.0,63.00000000000002,58.0,2.9999999999999996,35.99999999999999,5.999999999999999,33.99999999999999,75.0,2.9999999999999996,1.0,2.0000000000000004,14.0,23.0,28.0,29.0,16.999999999999996,648.0,2.064220183486239,НАРЫНСКАЯ ОБЛАСТЬ
329.99999999999994,31.999999999999996,54.00000000000001,34.0,10.0,31.999999999999996,6.0,12.0,50.0,6.0,1.9999999999999998,0.9999999999999999,5.0,38.00000000000001,25.0,28.0,28.0,693.0,0.34818941504178275,НАРЫНСКАЯ ОБЛАСТЬ
134.99999999999997,43.0,50.0,55.0,1.0,25.0,73.00000000000001,9.0,41.0,6.999999999999997,1.0,3.0,12.0,44.0,38.00000000000001,99.00000000000001,23.000000000000004,659.0,0.6105006105006106,НАРЫНСКАЯ ОБЛАСТЬ
100.00000000000004,21.0,7.000000000000001,20.0,4.000000000000001,6.0,5.0,3.0000000000000004,5.0,1.0,1.0,0.0,5.0,29.0,0.0,48.0,3.0000000000000004,258.0,1.1363636363636365,НАРЫНСКАЯ ОБЛАСТЬ
52.00000000000001,26.000000000000004,31.99999999999999,19.0,0.9999999999999999,53.0,62.99999999999999,5.0,24.0,1.9999999999999998,0.0,0.0,7.999999999999999,66.00000000000001,51.0,15.0,7.999999999999999,425.0,1.3221153846153846,НАРЫНСКАЯ ОБЛАСТЬ
36.99999999999999,28.000000000000004,14.000000000000002,63.00000000000001,0.0,13.0,26.0,6.0,11.0,2.0,0.0,0.0,5.0,12.0,28.999999999999996,9.0,4.0,259.0,1.3333333333333335,НАРЫНСКАЯ ОБЛАСТЬ
95.00000000000001,46.0,46.0,22.000000000000004,6.0,85.99999999999999,12.0,13.000000000000002,17.0,4.0,1.0,0.0,8.0,33.00000000000001,61.0,41.0,6.0,497.0,0.099601593625498,НАРЫНСКАЯ ОБЛАСТЬ
66.0,5.000000000000001,6.0,21.0,0.0,3.9999999999999996,5.000000000000001,3.0,3.0,0.0,0.0,0.9999999999999999,7.999999999999999,17.000000000000004,48.0,0.9999999999999999,3.9999999999999996,192.0,1.146131805157593,НАРЫНСКАЯ ОБЛАСТЬ
28.0,22.0,17.999999999999996,11.0,3.0,3.0,16.000000000000004,8.999999999999998,14.999999999999995,3.0,4.0,1.0,2.0,24.0,174.0,6.0,12.0,351.0,0.43103448275862066,НАРЫНСКАЯ ОБЛАСТЬ
